city,micro_market,property_type,avg_price_sqft,avg_rent_sqft,avg_unit_size_sqft,transaction_count,date
Mumbai,Andheri West,1BHK,86392.79,244.78,450,118,2030-03-01
Mumbai,Andheri West,1BHK,86889.88,246.19,450,115,2030-04-01
Mumbai,Andheri West,1BHK,88122.69,249.68,450,81,2030-05-01
Mumbai,Andheri West,1BHK,89037.7,252.27,450,33,2030-06-01
Mumbai,Andheri West,1BHK,89187.76,252.7,450,46,2030-07-01
Mumbai,Andheri West,1BHK,89830.88,254.52,450,113,2030-08-01
Mumbai,Andheri West,1BHK,90075.04,255.21,450,63,2030-09-01
Mumbai,Andheri West,1BHK,91301.87,258.69,450,62,2030-10-01
Mumbai,Andheri West,1BHK,92270.74,261.43,450,116,2030-11-01
Mumbai,Andheri West,1BHK,93312.57,264.39,450,70,2030-12-01
Mumbai,Andheri West,1BHK,94226.05,266.97,450,108,2031-01-01
Mumbai,Andheri West,1BHK,94569.14,267.95,450,39,2031-02-01
Mumbai,Andheri West,1BHK,95247.93,269.87,450,116,2031-03-01
Mumbai,Andheri West,1BHK,95344.34,270.14,450,46,2031-04-01
Mumbai,Andheri West,1BHK,96307.27,272.87,450,102,2031-05-01
Mumbai,Andheri West,1BHK,97314.16,275.72,450,109,2031-06-01
Mumbai,Andheri West,1BHK,98513.54,279.12,450,148,2031-07-01
Mumbai,Andheri West,1BHK,98551.6,279.23,450,124,2031-08-01
Mumbai,Andheri West,1BHK,99205.58,281.08,450,147,2031-09-01
Mumbai,Andheri West,1BHK,100155.65,283.77,450,51,2031-10-01
Mumbai,Andheri West,1BHK,100557.97,284.91,450,122,2031-11-01
Mumbai,Andheri West,1BHK,101168.79,286.64,450,35,2031-12-01
Mumbai,Andheri West,1BHK,101848.41,288.57,450,32,2032-01-01
Mumbai,Andheri West,1BHK,102406.47,290.15,450,81,2032-02-01
Mumbai,Andheri West,1BHK,103677.94,293.75,450,92,2032-03-01
Mumbai,Andheri West,1BHK,104328.14,295.6,450,94,2032-04-01
Mumbai,Andheri West,1BHK,105385.48,298.59,450,105,2032-05-01
Mumbai,Andheri West,1BHK,106027.79,300.41,450,43,2032-06-01
Mumbai,Andheri West,1BHK,107024.75,303.24,450,57,2032-07-01
Mumbai,Andheri West,1BHK,107832.18,305.52,450,100,2032-08-01
Mumbai,Andheri West,1BHK,108660.17,307.87,450,129,2032-09-01
Mumbai,Andheri West,1BHK,109686.36,310.78,450,95,2032-10-01
Mumbai,Andheri West,1BHK,111041.11,314.62,450,45,2032-11-01
Mumbai,Andheri West,1BHK,112257.72,318.06,450,83,2032-12-01
Mumbai,Andheri West,1BHK,112610.91,319.06,450,68,2033-01-01
Mumbai,Andheri West,1BHK,113277.87,320.95,450,102,2033-02-01
Mumbai,Andheri West,1BHK,113947.55,322.85,450,54,2033-03-01
Mumbai,Andheri West,1BHK,114670.23,324.9,450,141,2033-04-01
Mumbai,Andheri West,1BHK,115880.79,328.33,450,40,2033-05-01
Mumbai,Andheri West,1BHK,116299.73,329.52,450,68,2033-06-01
Mumbai,Andheri West,1BHK,116770.03,330.85,450,125,2033-07-01
Mumbai,Andheri West,1BHK,118017.8,334.38,450,59,2033-08-01
Mumbai,Andheri West,1BHK,118822.63,336.66,450,38,2033-09-01
Mumbai,Andheri West,1BHK,119943.07,339.84,450,105,2033-10-01
Mumbai,Andheri West,1BHK,121022.03,342.9,450,98,2033-11-01
Mumbai,Andheri West,1BHK,122010.23,345.7,450,81,2033-12-01
Mumbai,Andheri West,1BHK,122815.92,347.98,450,97,2034-01-01
Mumbai,Andheri West,1BHK,123855.26,350.92,450,38,2034-02-01
Mumbai,Andheri West,1BHK,124528.38,352.83,450,109,2034-03-01
Mumbai,Andheri West,1BHK,126129.96,357.37,450,135,2034-04-01
Mumbai,Andheri West,1BHK,126463.32,358.31,450,39,2034-05-01
Mumbai,Andheri West,1BHK,126884.79,359.51,450,35,2034-06-01
Mumbai,Andheri West,1BHK,128568.86,364.28,450,99,2034-07-01
Mumbai,Andheri West,1BHK,129755.45,367.64,450,92,2034-08-01
Mumbai,Andheri West,1BHK,131177.27,371.67,450,140,2034-09-01
Mumbai,Andheri West,1BHK,131939.8,373.83,450,118,2034-10-01
Mumbai,Andheri West,1BHK,133287.32,377.65,450,33,2034-11-01
Mumbai,Andheri West,1BHK,133883.2,379.34,450,133,2034-12-01
Mumbai,Andheri West,2BHK,21165.99,59.97,650,63,2015-01-01
Mumbai,Andheri West,2BHK,21452.96,60.78,650,65,2015-02-01
Mumbai,Andheri West,2BHK,21646.83,61.33,650,88,2015-03-01
Mumbai,Andheri West,2BHK,21767.24,61.67,650,82,2015-04-01
Mumbai,Andheri West,2BHK,21847.89,61.9,650,142,2015-05-01
Mumbai,Andheri West,2BHK,21807.65,61.79,650,70,2015-06-01
Mumbai,Andheri West,2BHK,22080.59,62.56,650,55,2015-07-01
Mumbai,Andheri West,2BHK,22335.73,63.28,650,133,2015-08-01
Mumbai,Andheri West,2BHK,22561.88,63.93,650,86,2015-09-01
Mumbai,Andheri West,2BHK,22659.29,64.2,650,35,2015-10-01
Mumbai,Andheri West,2BHK,22811.35,64.63,650,136,2015-11-01
Mumbai,Andheri West,2BHK,23041.3,65.28,650,112,2015-12-01
Mumbai,Andheri West,2BHK,23177.34,65.67,650,41,2016-01-01
Mumbai,Andheri West,2BHK,23280.09,65.96,650,62,2016-02-01
Mumbai,Andheri West,2BHK,23363.65,66.2,650,90,2016-03-01
Mumbai,Andheri West,2BHK,23556.67,66.74,650,39,2016-04-01
Mumbai,Andheri West,2BHK,23693.21,67.13,650,119,2016-05-01
Mumbai,Andheri West,2BHK,23906.61,67.74,650,142,2016-06-01
Mumbai,Andheri West,2BHK,24185.21,68.52,650,106,2016-07-01
Mumbai,Andheri West,2BHK,24324.33,68.92,650,58,2016-08-01
Mumbai,Andheri West,2BHK,24563.52,69.6,650,125,2016-09-01
Mumbai,Andheri West,2BHK,24890.76,70.52,650,35,2016-10-01
Mumbai,Andheri West,2BHK,25071.3,71.04,650,119,2016-11-01
Mumbai,Andheri West,2BHK,25200.78,71.4,650,139,2016-12-01
Mumbai,Andheri West,2BHK,25448.08,72.1,650,118,2017-01-01
Mumbai,Andheri West,2BHK,25642.55,72.65,650,63,2017-02-01
Mumbai,Andheri West,2BHK,25861.48,73.27,650,36,2017-03-01
Mumbai,Andheri West,2BHK,26085.58,73.91,650,85,2017-04-01
Mumbai,Andheri West,2BHK,26230.37,74.32,650,55,2017-05-01
Mumbai,Andheri West,2BHK,26546.11,75.21,650,141,2017-06-01
Mumbai,Andheri West,2BHK,26780.9,75.88,650,83,2017-07-01
Mumbai,Andheri West,2BHK,27006.05,76.52,650,63,2017-08-01
Mumbai,Andheri West,2BHK,27276.01,77.28,650,135,2017-09-01
Mumbai,Andheri West,2BHK,27326.02,77.42,650,88,2017-10-01
Mumbai,Andheri West,2BHK,27561.84,78.09,650,35,2017-11-01
Mumbai,Andheri West,2BHK,27697.69,78.48,650,81,2017-12-01
Mumbai,Andheri West,2BHK,27898.02,79.04,650,122,2018-01-01
Mumbai,Andheri West,2BHK,28001.12,79.34,650,125,2018-02-01
Mumbai,Andheri West,2BHK,28375.76,80.4,650,98,2018-03-01
Mumbai,Andheri West,2BHK,28637.11,81.14,650,91,2018-04-01
Mumbai,Andheri West,2BHK,28775.67,81.53,650,110,2018-05-01
Mumbai,Andheri West,2BHK,29036.41,82.27,650,143,2018-06-01
Mumbai,Andheri West,2BHK,29114.31,82.49,650,98,2018-07-01
Mumbai,Andheri West,2BHK,29264.3,82.92,650,32,2018-08-01
Mumbai,Andheri West,2BHK,29534.48,83.68,650,92,2018-09-01
Mumbai,Andheri West,2BHK,29646.9,84.0,650,64,2018-10-01
Mumbai,Andheri West,2BHK,29768.77,84.34,650,55,2018-11-01
Mumbai,Andheri West,2BHK,30163.99,85.46,650,77,2018-12-01
Mumbai,Andheri West,2BHK,30517.59,86.47,650,85,2019-01-01
Mumbai,Andheri West,2BHK,30804.18,87.28,650,60,2019-02-01
Mumbai,Andheri West,2BHK,31134.11,88.21,650,60,2019-03-01
Mumbai,Andheri West,2BHK,31375.39,88.9,650,137,2019-04-01
Mumbai,Andheri West,2BHK,31707.97,89.84,650,105,2019-05-01
Mumbai,Andheri West,2BHK,31800.45,90.1,650,49,2019-06-01
Mumbai,Andheri West,2BHK,32181.06,91.18,650,145,2019-07-01
Mumbai,Andheri West,2BHK,32427.62,91.88,650,83,2019-08-01
Mumbai,Andheri West,2BHK,32682.14,92.6,650,58,2019-09-01
Mumbai,Andheri West,2BHK,33073.91,93.71,650,103,2019-10-01
Mumbai,Andheri West,2BHK,33366.94,94.54,650,103,2019-11-01
Mumbai,Andheri West,2BHK,33712.43,95.52,650,112,2019-12-01
Mumbai,Andheri West,2BHK,33859.76,95.94,650,117,2020-01-01
Mumbai,Andheri West,2BHK,34168.55,96.81,650,38,2020-02-01
Mumbai,Andheri West,2BHK,34494.31,97.73,650,105,2020-03-01
Mumbai,Andheri West,2BHK,34825.71,98.67,650,90,2020-04-01
Mumbai,Andheri West,2BHK,35153.78,99.6,650,79,2020-05-01
Mumbai,Andheri West,2BHK,35433.25,100.39,650,65,2020-06-01
Mumbai,Andheri West,2BHK,35775.3,101.36,650,128,2020-07-01
Mumbai,Andheri West,2BHK,36107.9,102.31,650,69,2020-08-01
Mumbai,Andheri West,2BHK,36288.03,102.82,650,74,2020-09-01
Mumbai,Andheri West,2BHK,36647.4,103.83,650,132,2020-10-01
Mumbai,Andheri West,2BHK,37148.82,105.25,650,115,2020-11-01
Mumbai,Andheri West,2BHK,37121.2,105.18,650,76,2020-12-01
Mumbai,Andheri West,2BHK,37440.55,106.08,650,51,2021-01-01
Mumbai,Andheri West,2BHK,37625.07,106.6,650,67,2021-02-01
Mumbai,Andheri West,2BHK,37979.34,107.61,650,111,2021-03-01
Mumbai,Andheri West,2BHK,38423.55,108.87,650,55,2021-04-01
Mumbai,Andheri West,2BHK,38737.24,109.76,650,116,2021-05-01
Mumbai,Andheri West,2BHK,39000.99,110.5,650,32,2021-06-01
Mumbai,Andheri West,2BHK,39355.52,111.51,650,137,2021-07-01
Mumbai,Andheri West,2BHK,39735.78,112.58,650,92,2021-08-01
Mumbai,Andheri West,2BHK,39919.01,113.1,650,53,2021-09-01
Mumbai,Andheri West,2BHK,40233.24,113.99,650,101,2021-10-01
Mumbai,Andheri West,2BHK,40768.31,115.51,650,146,2021-11-01
Mumbai,Andheri West,2BHK,41136.2,116.55,650,112,2021-12-01
Mumbai,Andheri West,2BHK,41611.04,117.9,650,50,2022-01-01
Mumbai,Andheri West,2BHK,42067.92,119.19,650,129,2022-02-01
Mumbai,Andheri West,2BHK,42365.95,120.04,650,146,2022-03-01
Mumbai,Andheri West,2BHK,42541.73,120.53,650,138,2022-04-01
Mumbai,Andheri West,2BHK,42624.13,120.77,650,33,2022-05-01
Mumbai,Andheri West,2BHK,43127.89,122.2,650,101,2022-06-01
Mumbai,Andheri West,2BHK,43405.59,122.98,650,114,2022-07-01
Mumbai,Andheri West,2BHK,43620.66,123.59,650,86,2022-08-01
Mumbai,Andheri West,2BHK,43810.34,124.13,650,74,2022-09-01
Mumbai,Andheri West,2BHK,44192.39,125.21,650,120,2022-10-01
Mumbai,Andheri West,2BHK,44624.19,126.44,650,63,2022-11-01
Mumbai,Andheri West,2BHK,45028.9,127.58,650,137,2022-12-01
Mumbai,Andheri West,2BHK,45455.68,128.79,650,145,2023-01-01
Mumbai,Andheri West,2BHK,45805.75,129.78,650,102,2023-02-01
Mumbai,Andheri West,2BHK,46388.65,131.43,650,99,2023-03-01
Mumbai,Andheri West,2BHK,46747.15,132.45,650,48,2023-04-01
Mumbai,Andheri West,2BHK,47152.81,133.6,650,99,2023-05-01
Mumbai,Andheri West,2BHK,47272.46,133.94,650,88,2023-06-01
Mumbai,Andheri West,2BHK,47699.81,135.15,650,118,2023-07-01
Mumbai,Andheri West,2BHK,48018.91,136.05,650,45,2023-08-01
Mumbai,Andheri West,2BHK,48360.18,137.02,650,114,2023-09-01
Mumbai,Andheri West,2BHK,48519.1,137.47,650,33,2023-10-01
Mumbai,Andheri West,2BHK,48858.28,138.43,650,121,2023-11-01
Mumbai,Andheri West,2BHK,49471.53,140.17,650,110,2023-12-01
Mumbai,Andheri West,2BHK,49732.58,140.91,650,94,2024-01-01
Mumbai,Andheri West,2BHK,50166.45,142.14,650,122,2024-02-01
Mumbai,Andheri West,2BHK,50257.45,142.4,650,108,2024-03-01
Mumbai,Andheri West,2BHK,50468.03,142.99,650,111,2024-04-01
Mumbai,Andheri West,2BHK,50588.94,143.34,650,71,2024-05-01
Mumbai,Andheri West,2BHK,51191.01,145.04,650,40,2024-06-01
Mumbai,Andheri West,2BHK,51657.92,146.36,650,101,2024-07-01
Mumbai,Andheri West,2BHK,51841.78,146.89,650,144,2024-08-01
Mumbai,Andheri West,2BHK,52051.65,147.48,650,144,2024-09-01
Mumbai,Andheri West,2BHK,52472.85,148.67,650,116,2024-10-01
Mumbai,Andheri West,2BHK,52817.8,149.65,650,121,2024-11-01
Mumbai,Andheri West,2BHK,53339.24,151.13,650,51,2024-12-01
Mumbai,Andheri West,2BHK,53631.94,151.96,650,36,2025-01-01
Mumbai,Andheri West,2BHK,54086.74,153.25,650,138,2025-02-01
Mumbai,Andheri West,2BHK,54663.88,154.88,650,65,2025-03-01
Mumbai,Andheri West,2BHK,55209.31,156.43,650,131,2025-04-01
Mumbai,Andheri West,2BHK,55423.91,157.03,650,77,2025-05-01
Mumbai,Andheri West,2BHK,55721.25,157.88,650,92,2025-06-01
Mumbai,Andheri West,2BHK,55921.54,158.44,650,148,2025-07-01
Mumbai,Andheri West,2BHK,56188.58,159.2,650,74,2025-08-01
Mumbai,Andheri West,2BHK,56564.09,160.26,650,58,2025-09-01
Mumbai,Andheri West,2BHK,57180.11,162.01,650,145,2025-10-01
Mumbai,Andheri West,2BHK,57590.93,163.17,650,47,2025-11-01
Mumbai,Andheri West,2BHK,58241.28,165.02,650,116,2025-12-01
Mumbai,Andheri West,2BHK,58703.1,166.33,650,97,2026-01-01
Mumbai,Andheri West,2BHK,59151.77,167.6,650,144,2026-02-01
Mumbai,Andheri West,2BHK,59560.75,168.76,650,136,2026-03-01
Mumbai,Andheri West,2BHK,60159.63,170.45,650,109,2026-04-01
Mumbai,Andheri West,2BHK,60511.84,171.45,650,113,2026-05-01
Mumbai,Andheri West,2BHK,61242.95,173.52,650,43,2026-06-01
Mumbai,Andheri West,2BHK,61865.59,175.29,650,99,2026-07-01
Mumbai,Andheri West,2BHK,62399.86,176.8,650,87,2026-08-01
Mumbai,Andheri West,2BHK,62761.67,177.82,650,34,2026-09-01
Mumbai,Andheri West,2BHK,63192.35,179.04,650,106,2026-10-01
Mumbai,Andheri West,2BHK,63548.47,180.05,650,83,2026-11-01
Mumbai,Andheri West,2BHK,63976.52,181.27,650,40,2026-12-01
Mumbai,Andheri West,2BHK,63963.87,181.23,650,138,2027-01-01
Mumbai,Andheri West,2BHK,64452.12,182.61,650,32,2027-02-01
Mumbai,Andheri West,2BHK,65198.83,184.73,650,113,2027-03-01
Mumbai,Andheri West,2BHK,65540.41,185.7,650,140,2027-04-01
Mumbai,Andheri West,2BHK,66080.0,187.23,650,74,2027-05-01
Mumbai,Andheri West,2BHK,66566.95,188.61,650,134,2027-06-01
Mumbai,Andheri West,2BHK,66760.69,189.16,650,73,2027-07-01
Mumbai,Andheri West,2BHK,67349.0,190.82,650,139,2027-08-01
Mumbai,Andheri West,2BHK,67665.37,191.72,650,111,2027-09-01
Mumbai,Andheri West,2BHK,68040.43,192.78,650,36,2027-10-01
Mumbai,Andheri West,2BHK,68634.77,194.47,650,144,2027-11-01
Mumbai,Andheri West,2BHK,69341.61,196.47,650,84,2027-12-01
Mumbai,Andheri West,2BHK,69723.92,197.55,650,117,2028-01-01
Mumbai,Andheri West,2BHK,70408.4,199.49,650,126,2028-02-01
Mumbai,Andheri West,2BHK,71104.05,201.46,650,74,2028-03-01
Mumbai,Andheri West,2BHK,71496.69,202.57,650,124,2028-04-01
Mumbai,Andheri West,2BHK,72106.04,204.3,650,43,2028-05-01
Mumbai,Andheri West,2BHK,73023.02,206.9,650,88,2028-06-01
Mumbai,Andheri West,2BHK,73800.27,209.1,650,144,2028-07-01
Mumbai,Andheri West,2BHK,74039.02,209.78,650,35,2028-08-01
Mumbai,Andheri West,2BHK,74683.1,211.6,650,123,2028-09-01
Mumbai,Andheri West,2BHK,75382.05,213.58,650,119,2028-10-01
Mumbai,Andheri West,2BHK,76319.11,216.24,650,132,2028-11-01
Mumbai,Andheri West,2BHK,76950.88,218.03,650,76,2028-12-01
Mumbai,Andheri West,2BHK,77507.51,219.6,650,38,2029-01-01
Mumbai,Andheri West,2BHK,77548.77,219.72,650,53,2029-02-01
Mumbai,Andheri West,2BHK,78199.39,221.56,650,73,2029-03-01
Mumbai,Andheri West,2BHK,78890.96,223.52,650,130,2029-04-01
Mumbai,Andheri West,2BHK,79522.73,225.31,650,107,2029-05-01
Mumbai,Andheri West,2BHK,79938.23,226.49,650,105,2029-06-01
Mumbai,Andheri West,2BHK,80473.93,228.01,650,63,2029-07-01
Mumbai,Andheri West,2BHK,81280.17,230.29,650,97,2029-08-01
Mumbai,Andheri West,2BHK,81659.19,231.37,650,94,2029-09-01
Mumbai,Andheri West,2BHK,82251.56,233.05,650,134,2029-10-01
Mumbai,Andheri West,2BHK,82941.46,235.0,650,124,2029-11-01
Mumbai,Andheri West,2BHK,83864.54,237.62,650,83,2029-12-01
Mumbai,Andheri West,2BHK,84582.36,239.65,650,88,2030-01-01
Mumbai,Andheri West,2BHK,85392.51,241.95,650,35,2030-02-01
Mumbai,Andheri West,2BHK,86007.62,243.69,650,114,2030-03-01
Mumbai,Andheri West,2BHK,86808.86,245.96,650,80,2030-04-01
Mumbai,Andheri West,2BHK,87837.8,248.87,650,71,2030-05-01
Mumbai,Andheri West,2BHK,88779.86,251.54,650,68,2030-06-01
Mumbai,Andheri West,2BHK,89181.77,252.68,650,86,2030-07-01
Mumbai,Andheri West,2BHK,89667.38,254.06,650,50,2030-08-01
Mumbai,Andheri West,2BHK,90355.56,256.01,650,98,2030-09-01
Mumbai,Andheri West,2BHK,91287.62,258.65,650,106,2030-10-01
Mumbai,Andheri West,2BHK,91402.4,258.97,650,114,2030-11-01
Mumbai,Andheri West,2BHK,91742.2,259.94,650,66,2030-12-01
Mumbai,Andheri West,2BHK,92803.3,262.94,650,141,2031-01-01
Mumbai,Andheri West,2BHK,92871.86,263.14,650,37,2031-02-01
Mumbai,Andheri West,2BHK,94014.51,266.37,650,60,2031-03-01
Mumbai,Andheri West,2BHK,94676.87,268.25,650,50,2031-04-01
Mumbai,Andheri West,2BHK,95633.81,270.96,650,146,2031-05-01
Mumbai,Andheri West,2BHK,96460.06,273.3,650,64,2031-06-01
Mumbai,Andheri West,2BHK,97638.76,276.64,650,86,2031-07-01
Mumbai,Andheri West,2BHK,98495.14,279.07,650,71,2031-08-01
Mumbai,Andheri West,2BHK,99029.49,280.58,650,97,2031-09-01
Mumbai,Andheri West,2BHK,99694.02,282.47,650,82,2031-10-01
Mumbai,Andheri West,2BHK,100796.83,285.59,650,53,2031-11-01
Mumbai,Andheri West,2BHK,101570.29,287.78,650,49,2031-12-01
Mumbai,Andheri West,2BHK,102689.49,290.95,650,136,2032-01-01
Mumbai,Andheri West,2BHK,103684.84,293.77,650,133,2032-02-01
Mumbai,Andheri West,2BHK,104609.37,296.39,650,81,2032-03-01
Mumbai,Andheri West,2BHK,104655.21,296.52,650,44,2032-04-01
Mumbai,Andheri West,2BHK,105049.91,297.64,650,73,2032-05-01
Mumbai,Andheri West,2BHK,105389.76,298.6,650,141,2032-06-01
Mumbai,Andheri West,2BHK,105893.75,300.03,650,43,2032-07-01
Mumbai,Andheri West,2BHK,107298.79,304.01,650,71,2032-08-01
Mumbai,Andheri West,2BHK,107996.96,305.99,650,92,2032-09-01
Mumbai,Andheri West,2BHK,108915.09,308.59,650,97,2032-10-01
Mumbai,Andheri West,2BHK,109978.26,311.61,650,82,2032-11-01
Mumbai,Andheri West,2BHK,111017.09,314.55,650,81,2032-12-01
Mumbai,Andheri West,2BHK,111992.75,317.31,650,149,2033-01-01
Mumbai,Andheri West,2BHK,113127.83,320.53,650,81,2033-02-01
Mumbai,Andheri West,2BHK,115019.65,325.89,650,71,2033-03-01
Mumbai,Andheri West,2BHK,115575.53,327.46,650,33,2033-04-01
Mumbai,Andheri West,2BHK,116449.16,329.94,650,134,2033-05-01
Mumbai,Andheri West,2BHK,117692.36,333.46,650,121,2033-06-01
Mumbai,Andheri West,2BHK,118070.47,334.53,650,33,2033-07-01
Mumbai,Andheri West,2BHK,118476.55,335.68,650,31,2033-08-01
Mumbai,Andheri West,2BHK,119101.3,337.45,650,137,2033-09-01
Mumbai,Andheri West,2BHK,119617.55,338.92,650,98,2033-10-01
Mumbai,Andheri West,2BHK,120218.93,340.62,650,111,2033-11-01
Mumbai,Andheri West,2BHK,120918.84,342.6,650,112,2033-12-01
Mumbai,Andheri West,2BHK,121634.3,344.63,650,124,2034-01-01
Mumbai,Andheri West,2BHK,122481.62,347.03,650,78,2034-02-01
Mumbai,Andheri West,2BHK,123319.3,349.4,650,63,2034-03-01
Mumbai,Andheri West,2BHK,124407.36,352.49,650,134,2034-04-01
Mumbai,Andheri West,2BHK,125459.71,355.47,650,32,2034-05-01
Mumbai,Andheri West,2BHK,126986.71,359.8,650,112,2034-06-01
Mumbai,Andheri West,2BHK,128160.37,363.12,650,117,2034-07-01
Mumbai,Andheri West,2BHK,128920.29,365.27,650,60,2034-08-01
Mumbai,Andheri West,2BHK,129460.43,366.8,650,140,2034-09-01
Mumbai,Andheri West,2BHK,129824.77,367.84,650,55,2034-10-01
Mumbai,Andheri West,2BHK,131495.74,372.57,650,59,2034-11-01
Mumbai,Andheri West,2BHK,132529.25,375.5,650,39,2034-12-01
Mumbai,Andheri West,3BHK,21164.11,59.96,900,51,2015-01-01
Mumbai,Andheri West,3BHK,21398.28,60.63,900,44,2015-02-01
Mumbai,Andheri West,3BHK,21566.16,61.1,900,103,2015-03-01
Mumbai,Andheri West,3BHK,21683.13,61.44,900,49,2015-04-01
Mumbai,Andheri West,3BHK,21759.74,61.65,900,82,2015-05-01
Mumbai,Andheri West,3BHK,21859.16,61.93,900,30,2015-06-01
Mumbai,Andheri West,3BHK,22090.02,62.59,900,107,2015-07-01
Mumbai,Andheri West,3BHK,22275.29,63.11,900,101,2015-08-01
Mumbai,Andheri West,3BHK,22600.08,64.03,900,30,2015-09-01
Mumbai,Andheri West,3BHK,22791.0,64.57,900,89,2015-10-01
Mumbai,Andheri West,3BHK,22972.16,65.09,900,144,2015-11-01
Mumbai,Andheri West,3BHK,23061.95,65.34,900,47,2015-12-01
Mumbai,Andheri West,3BHK,23248.52,65.87,900,122,2016-01-01
Mumbai,Andheri West,3BHK,23414.05,66.34,900,118,2016-02-01
Mumbai,Andheri West,3BHK,23569.76,66.78,900,48,2016-03-01
Mumbai,Andheri West,3BHK,23806.3,67.45,900,147,2016-04-01
Mumbai,Andheri West,3BHK,23916.29,67.76,900,62,2016-05-01
Mumbai,Andheri West,3BHK,24154.95,68.44,900,67,2016-06-01
Mumbai,Andheri West,3BHK,24228.71,68.65,900,136,2016-07-01
Mumbai,Andheri West,3BHK,24369.8,69.05,900,96,2016-08-01
Mumbai,Andheri West,3BHK,24563.26,69.6,900,40,2016-09-01
Mumbai,Andheri West,3BHK,24807.01,70.29,900,140,2016-10-01
Mumbai,Andheri West,3BHK,24907.36,70.57,900,125,2016-11-01
Mumbai,Andheri West,3BHK,24991.83,70.81,900,130,2016-12-01
Mumbai,Andheri West,3BHK,25347.63,71.82,900,142,2017-01-01
Mumbai,Andheri West,3BHK,25687.94,72.78,900,127,2017-02-01
Mumbai,Andheri West,3BHK,25926.69,73.46,900,30,2017-03-01
Mumbai,Andheri West,3BHK,26115.72,73.99,900,89,2017-04-01
Mumbai,Andheri West,3BHK,26458.74,74.97,900,73,2017-05-01
Mumbai,Andheri West,3BHK,26583.95,75.32,900,144,2017-06-01
Mumbai,Andheri West,3BHK,26794.36,75.92,900,127,2017-07-01
Mumbai,Andheri West,3BHK,27052.46,76.65,900,63,2017-08-01
Mumbai,Andheri West,3BHK,27188.43,77.03,900,145,2017-09-01
Mumbai,Andheri West,3BHK,27182.29,77.02,900,148,2017-10-01
Mumbai,Andheri West,3BHK,27440.05,77.75,900,95,2017-11-01
Mumbai,Andheri West,3BHK,27647.31,78.33,900,64,2017-12-01
Mumbai,Andheri West,3BHK,27906.08,79.07,900,111,2018-01-01
Mumbai,Andheri West,3BHK,28041.02,79.45,900,75,2018-02-01
Mumbai,Andheri West,3BHK,28512.09,80.78,900,96,2018-03-01
Mumbai,Andheri West,3BHK,28806.45,81.62,900,36,2018-04-01
Mumbai,Andheri West,3BHK,29034.4,82.26,900,48,2018-05-01
Mumbai,Andheri West,3BHK,29151.81,82.6,900,57,2018-06-01
Mumbai,Andheri West,3BHK,29355.57,83.17,900,116,2018-07-01
Mumbai,Andheri West,3BHK,29493.36,83.56,900,49,2018-08-01
Mumbai,Andheri West,3BHK,29704.11,84.16,900,79,2018-09-01
Mumbai,Andheri West,3BHK,30022.26,85.06,900,57,2018-10-01
Mumbai,Andheri West,3BHK,30422.92,86.2,900,148,2018-11-01
Mumbai,Andheri West,3BHK,30571.02,86.62,900,130,2018-12-01
Mumbai,Andheri West,3BHK,30862.49,87.44,900,71,2019-01-01
Mumbai,Andheri West,3BHK,31329.96,88.77,900,69,2019-02-01
Mumbai,Andheri West,3BHK,31521.83,89.31,900,101,2019-03-01
Mumbai,Andheri West,3BHK,31755.37,89.97,900,113,2019-04-01
Mumbai,Andheri West,3BHK,31899.95,90.38,900,134,2019-05-01
Mumbai,Andheri West,3BHK,31929.13,90.47,900,39,2019-06-01
Mumbai,Andheri West,3BHK,32302.08,91.52,900,126,2019-07-01
Mumbai,Andheri West,3BHK,32612.31,92.4,900,115,2019-08-01
Mumbai,Andheri West,3BHK,32907.65,93.24,900,93,2019-09-01
Mumbai,Andheri West,3BHK,33191.09,94.04,900,108,2019-10-01
Mumbai,Andheri West,3BHK,33345.96,94.48,900,130,2019-11-01
Mumbai,Andheri West,3BHK,33676.07,95.42,900,127,2019-12-01
Mumbai,Andheri West,3BHK,34127.05,96.69,900,77,2020-01-01
Mumbai,Andheri West,3BHK,34402.45,97.47,900,146,2020-02-01
Mumbai,Andheri West,3BHK,34743.89,98.44,900,132,2020-03-01
Mumbai,Andheri West,3BHK,35067.82,99.36,900,62,2020-04-01
Mumbai,Andheri West,3BHK,35467.05,100.49,900,137,2020-05-01
Mumbai,Andheri West,3BHK,35859.77,101.6,900,126,2020-06-01
Mumbai,Andheri West,3BHK,36305.9,102.87,900,53,2020-07-01
Mumbai,Andheri West,3BHK,36715.62,104.03,900,53,2020-08-01
Mumbai,Andheri West,3BHK,36908.66,104.57,900,120,2020-09-01
Mumbai,Andheri West,3BHK,37405.83,105.98,900,101,2020-10-01
Mumbai,Andheri West,3BHK,37707.21,106.84,900,49,2020-11-01
Mumbai,Andheri West,3BHK,38163.87,108.13,900,101,2020-12-01
Mumbai,Andheri West,3BHK,38447.66,108.94,900,31,2021-01-01
Mumbai,Andheri West,3BHK,38543.35,109.21,900,72,2021-02-01
Mumbai,Andheri West,3BHK,38869.34,110.13,900,121,2021-03-01
Mumbai,Andheri West,3BHK,39082.03,110.73,900,64,2021-04-01
Mumbai,Andheri West,3BHK,39203.75,111.08,900,31,2021-05-01
Mumbai,Andheri West,3BHK,39289.71,111.32,900,90,2021-06-01
Mumbai,Andheri West,3BHK,39719.9,112.54,900,81,2021-07-01
